"","fips","month","av_tem"
"6277","24009",7,81.6
"6278","24009",8,77.9
"6279","24009",9,69.1
"6280","24009",10,62.1
"6281","24011",1,40.45
"6282","24011",2,42.55
"6283","24011",3,51.55
"6284","24011",4,53.75
"6285","24011",5,61.85
"6286","24011",6,74.1
"6287","24011",7,81.45
"6288","24011",8,77.45
"6289","24011",9,68.65
"6290","24011",10,61
"6291","24015",1,37.8
"6292","24015",2,39.3
"6293","24015",3,47.7
"6294","24015",4,50
"6295","24015",5,60
"6296","24015",6,72.6
"6297","24015",7,80.4
"6298","24015",8,76.8
"6299","24015",9,67.4
"6300","24015",10,58.8
"6301","24017",1,41.3
"6302","24017",2,43.1
"6303","24017",3,52
"6304","24017",4,54.2
"6305","24017",5,62.3
"6306","24017",6,74.9
"6307","24017",7,82.3
"6308","24017",8,78.2
"6309","24017",9,68.8
"6310","24017",10,61.4
"6311","24019",1,47.35
"6312","24019",2,48.3
"6313","24019",3,57.15
"6314","24019",4,59.45
"6315","24019",5,66.5
"6316","24019",6,76.1
"6317","24019",7,82.45
"6318","24019",8,79.85
"6319","24019",9,72.9
"6320","24019",10,66.65
"6321","24021",1,37.35
"6322","24021",2,39.55
"6323","24021",3,47.85
"6324","24021",4,50.1
"6325","24021",5,59.1
"6326","24021",6,70.65
"6327","24021",7,78.15
"6328","24021",8,74.85
"6329","24021",9,64.4
"6330","24021",10,56.5
"6331","24023",1,32.8
"6332","24023",2,34.5
"6333","24023",3,43.7
"6334","24023",4,44.7
"6335","24023",5,54.2
"6336","24023",6,64.7
"6337","24023",7,72.2
"6338","24023",8,69.1
"6339","24023",9,59.7
"6340","24023",10,51.2
"6341","24025",1,37.1
"6342","24025",2,38.5
"6343","24025",3,47.4
"6344","24025",4,49.6
"6345","24025",5,60.4
"6346","24025",6,72.8
"6347","24025",7,80.8
"6348","24025",8,77.1
"6349","24025",9,67.2
"6350","24025",10,58.8
"6351","24033",1,40.1
"6352","24033",2,42.3
"6353","24033",3,50.5
"6354","24033",4,53
"6355","24033",5,61.4
"6356","24033",6,74
"6357","24033",7,81.3
"6358","24033",8,77.5
"6359","24033",9,68.1
"6360","24033",10,60.1
"6361","24035",1,39.5
"6362","24035",2,41.2
"6363","24035",3,49.5
"6364","24035",4,52
"6365","24035",5,61.2
"6366","24035",6,73.8
"6367","24035",7,81.4
"6368","24035",8,77.7
"6369","24035",9,68.5
"6370","24035",10,60.6
"6371","24037",1,41.3
"6372","24037",2,43.2
"6373","24037",3,51.9
"6374","24037",4,54.7
"6375","24037",5,62.2
"6376","24037",6,75
"6377","24037",7,82
"6378","24037",8,78
"6379","24037",9,69.4
"6380","24037",10,62.9
"6381","24045",1,42.3
"6382","24045",2,43.4
"6383","24045",3,50.9
"6384","24045",4,54
"6385","24045",5,62.2
"6386","24045",6,74.6
"6387","24045",7,81.6
"6388","24045",8,78.6
"6389","24045",9,70.2
"6390","24045",10,62.4
"6391","24047",1,37.25
"6392","24047",2,37.65
"6393","24047",3,45.25
"6394","24047",4,48.4
"6395","24047",5,58.8
"6396","24047",6,70.65
"6397","24047",7,77.8
"6398","24047",8,74.9
"6399","24047",9,66.35
"6400","24047",10,57.35
"6401","24510",1,39.7
"6402","24510",2,41.2
"6403","24510",3,49.9
"6404","24510",4,52.2
"6405","24510",5,62
"6406","24510",6,74.6
"6407","24510",7,82.3
"6408","24510",8,78.7
"6409","24510",9,68.7
"6410","24510",10,60.2
"6411","25001",1,36
"6412","25001",2,37.2
"6413","25001",3,41.8
"6414","25001",4,43.8
"6415","25001",5,55.1
"6416","25001",6,66.6
"6417","25001",7,74
"6418","25001",8,73.4
"6419","25001",9,65.3
"6420","25001",10,56.3
"6421","25003",1,28.4
"6422","25003",2,28.3
"6423","25003",3,36.6
"6424","25003",4,41
"6425","25003",5,54.2
"6426","25003",6,64.6
"6427","25003",7,72.2
"6428","25003",8,67.8
"6429","25003",9,59.4
"6430","25003",10,49.6
"6431","25005",1,35.7
"6432","25005",2,35.9
"6433","25005",3,42.7
"6434","25005",4,44
"6435","25005",5,57.15
"6436","25005",6,69.2
"6437","25005",7,76.2
"6438","25005",8,74.85
"6439","25005",9,65.3
"6440","25005",10,55.1
"6441","25007",1,36
"6442","25007",2,37.3
"6443","25007",3,42.2
"6444","25007",4,43.7
"6445","25007",5,55
"6446","25007",6,66.6
"6447","25007",7,74
"6448","25007",8,73.9
"6449","25007",9,66.1
"6450","25007",10,56.7
"6451","25009",1,30.84
"6452","25009",2,30.64
"6453","25009",3,40.16
"6454","25009",4,44.08
"6455","25009",5,55.82
"6456","25009",6,67.06
"6457","25009",7,74.56
"6458","25009",8,70.5
"6459","25009",9,61.88
"6460","25009",10,51.78
"6461","25013",1,31
"6462","25013",2,31.7
"6463","25013",3,40
"6464","25013",4,43.3
"6465","25013",5,56.3
"6466","25013",6,67.7
"6467","25013",7,74.8
"6468","25013",8,71.4
"6469","25013",9,62.2
"6470","25013",10,52.2
"6471","25015",1,33.15
"6472","25015",2,34.65
"6473","25015",3,43.05
"6474","25015",4,46.35
"6475","25015",5,57.55
"6476","25015",6,68
"6477","25015",7,75.55
"6478","25015",8,72.4
"6479","25015",9,62.65
"6480","25015",10,53.55
"6481","25019",1,36.7
"6482","25019",2,38.1
"6483","25019",3,41.7
"6484","25019",4,42.9
"6485","25019",5,53.1
"6486","25019",6,64.2
"6487","25019",7,71.9
"6488","25019",8,72
"6489","25019",9,65.3
"6490","25019",10,57.2
"6491","25021",1,34.4
"6492","25021",2,34.6
"6493","25021",3,42.2
"6494","25021",4,44.1
"6495","25021",5,57.6
"6496","25021",6,69.3
"6497","25021",7,75.7
"6498","25021",8,73.8
"6499","25021",9,64.2
"6500","25021",10,53.8
"6501","25025",1,36.05
"6502","25025",2,36.15
"6503","25025",3,43.3
"6504","25025",4,45.15
"6505","25025",5,56.9
"6506","25025",6,69.2
"6507","25025",7,76.15
"6508","25025",8,74.15
"6509","25025",9,65.7
"6510","25025",10,55.6
"6511","26001",1,26.7
"6512","26001",2,22.5
"6513","26001",3,33.2
"6514","26001",4,39
"6515","26001",5,49.9
"6516","26001",6,64
"6517","26001",7,71.9
"6518","26001",8,67.8
"6519","26001",9,57
"6520","26001",10,44.4
"6521","26003",1,22.6
"6522","26003",2,18.7
"6523","26003",3,29.4
"6524","26003",4,34.6
"6525","26003",5,48.6
"6526","26003",6,61
"6527","26003",7,68.4
"6528","26003",8,65
"6529","26003",9,54.7
"6530","26003",10,39.6
"6531","26005",1,31.2
"6532","26005",2,28.4
"6533","26005",3,39
"6534","26005",4,44.2
"6535","26005",5,56.5
"6536","26005",6,69.2
"6537","26005",7,75
"6538","26005",8,71
"6539","26005",9,61.2
"6540","26005",10,48
"6541","26007",1,26.9
"6542","26007",2,22.8
"6543","26007",3,33.2
"6544","26007",4,39
"6545","26007",5,50.4
"6546","26007",6,64.6
"6547","26007",7,72
"6548","26007",8,67.9
"6549","26007",9,57.1
"6550","26007",10,43.8
"6551","26009",1,27.3
"6552","26009",2,23.4
"6553","26009",3,34
"6554","26009",4,38.5
"6555","26009",5,51.3
"6556","26009",6,64.6
"6557","26009",7,71.5
"6558","26009",8,68.2
"6559","26009",9,57.2
"6560","26009",10,43
"6561","26011",1,29.1
"6562","26011",2,24.9
"6563","26011",3,36.6
"6564","26011",4,41.5
"6565","26011",5,53.8
"6566","26011",6,66.7
"6567","26011",7,74.1
"6568","26011",8,70.2
"6569","26011",9,59.6
"6570","26011",10,46.4
"6571","26013",1,19.6
"6572","26013",2,16.7
"6573","26013",3,28.5
"6574","26013",4,34.1
"6575","26013",5,49.6
"6576","26013",6,62
"6577","26013",7,68.5
"6578","26013",8,64.4
"6579","26013",9,53.6
"6580","26013",10,37.3
"6581","26015",1,34.3
"6582","26015",2,32.8
"6583","26015",3,45.25
"6584","26015",4,49.1
"6585","26015",5,59
"6586","26015",6,71.65
"6587","26015",7,77.15
"6588","26015",8,72.95
"6589","26015",9,65.2
"6590","26015",10,51.6
"6591","26019",1,27.5
"6592","26019",2,24.5
"6593","26019",3,35.1
"6594","26019",4,39.6
"6595","26019",5,52.3
"6596","26019",6,65.4
"6597","26019",7,72.4
"6598","26019",8,69
"6599","26019",9,58.3
"6600","26019",10,44.1
"6601","26023",1,30.4
"6602","26023",2,28.5
"6603","26023",3,39.5
"6604","26023",4,43.8
"6605","26023",5,56
"6606","26023",6,69.1
"6607","26023",7,74.7
"6608","26023",8,70.6
"6609","26023",9,61.6
"6610","26023",10,48.5
"6611","26029",1,27.2
"6612","26029",2,23.3
"6613","26029",3,33.8
"6614","26029",4,38.1
"6615","26029",5,50.8
"6616","26029",6,64.1
"6617","26029",7,71.5
"6618","26029",8,67.9
"6619","26029",9,57
"6620","26029",10,42.8
"6621","26031",1,26.2
"6622","26031",2,22.1
"6623","26031",3,32.9
"6624","26031",4,37.8
"6625","26031",5,50.4
"6626","26031",6,63.3
"6627","26031",7,70.4
"6628","26031",8,66.7
"6629","26031",9,56.1
"6630","26031",10,41.8
"6631","26033",1,19.5
"6632","26033",2,17.8666666666667
"6633","26033",3,32.5666666666667
"6634","26033",4,39.8666666666667
"6635","26033",5,53.4666666666667
"6636","26033",6,67
"6637","26033",7,71.5
"6638","26033",8,68.3333333333333
"6639","26033",9,57.2666666666667
"6640","26033",10,40.8333333333333
"6641","26035",1,27.2
"6642","26035",2,23.9
"6643","26035",3,35.5
"6644","26035",4,40.8
"6645","26035",5,53.5
"6646","26035",6,65.9
"6647","26035",7,73.2
"6648","26035",8,69.2
"6649","26035",9,57.8
"6650","26035",10,44.5
"6651","26045",1,30
"6652","26045",2,26.8
"6653","26045",3,38.7
"6654","26045",4,43.4
"6655","26045",5,56.3
"6656","26045",6,68.5
"6657","26045",7,74.8
"6658","26045",8,70.8
"6659","26045",9,60.6
"6660","26045",10,47.3
"6661","26049",1,29.9
"6662","26049",2,27.1
"6663","26049",3,39.25
"6664","26049",4,42.65
"6665","26049",5,55.6
"6666","26049",6,67.9
"6667","26049",7,74.9
"6668","26049",8,70.55
"6669","26049",9,60.85
"6670","26049",10,49.15
"6671","26051",1,28.4
"6672","26051",2,24.6
"6673","26051",3,36.7
"6674","26051",4,41.7
"6675","26051",5,54.3
"6676","26051",6,66.7
"6677","26051",7,74.2
"6678","26051",8,70
"6679","26051",9,59.2
"6680","26051",10,45.7
"6681","26053",1,18
"6682","26053",2,14.9
"6683","26053",3,28.4
"6684","26053",4,34.9
"6685","26053",5,50.1
"6686","26053",6,62.5
"6687","26053",7,68
"6688","26053",8,64.1
"6689","26053",9,52.4
"6690","26053",10,36.4
"6691","26055",1,27.9
"6692","26055",2,24.3
"6693","26055",3,35.1
"6694","26055",4,39.6
"6695","26055",5,52.4
"6696","26055",6,65.3
"6697","26055",7,72.2
"6698","26055",8,69.1
"6699","26055",9,58
"6700","26055",10,43.7
"6701","26057",1,30.1
"6702","26057",2,26.5
"6703","26057",3,38.6
"6704","26057",4,43.6
"6705","26057",5,55.9
"6706","26057",6,68.6
"6707","26057",7,75.6
"6708","26057",8,71.6
"6709","26057",9,59.7
"6710","26057",10,46.6
"6711","26059",1,30.2
"6712","26059",2,28.2
"6713","26059",3,39.3
"6714","26059",4,43.8
"6715","26059",5,55.7
"6716","26059",6,68.5
"6717","26059",7,74.4
"6718","26059",8,70.3
"6719","26059",9,61.4
"6720","26059",10,48.5
"6721","26061",1,21
"6722","26061",2,18.4
"6723","26061",3,29.7
"6724","26061",4,35.8
"6725","26061",5,50.7
"6726","26061",6,63.3
"6727","26061",7,69.8
"6728","26061",8,65.7
"6729","26061",9,54.9
"6730","26061",10,39
"6731","26063",1,31.6
"6732","26063",2,28.45
"6733","26063",3,39.45
"6734","26063",4,43.45
"6735","26063",5,55.15
"6736","26063",6,68.2
"6737","26063",7,75
"6738","26063",8,71.05
"6739","26063",9,62.15
"6740","26063",10,50
"6741","26065",1,30.1
"6742","26065",2,26.7
"6743","26065",3,38.7
"6744","26065",4,43.4
"6745","26065",5,56.3
"6746","26065",6,68.5
"6747","26065",7,74.4
"6748","26065",8,70.6
"6749","26065",9,60.4
"6750","26065",10,47.4
"6751","26067",1,29.7
"6752","26067",2,26.4
"6753","26067",3,38.2
"6754","26067",4,43.4
"6755","26067",5,55.9
"6756","26067",6,68.4
"6757","26067",7,74.8
"6758","26067",8,70.7
"6759","26067",9,59.9
"6760","26067",10,46.6
"6761","26069",1,28.1
"6762","26069",2,23.8
"6763","26069",3,34.9
"6764","26069",4,40.2
"6765","26069",5,51.8
"6766","26069",6,65.5
"6767","26069",7,73.2
"6768","26069",8,69.2
"6769","26069",9,58.3
"6770","26069",10,45.6
"6771","26071",1,25.775
"6772","26071",2,24.625
"6773","26071",3,36.275
"6774","26071",4,42.325
"6775","26071",5,54.9
"6776","26071",6,65.325
"6777","26071",7,71.5
"6778","26071",8,68.425
"6779","26071",9,59
"6780","26071",10,45.25
"6781","26073",1,28.9
"6782","26073",2,25.5
"6783","26073",3,37.3
"6784","26073",4,42.6
"6785","26073",5,54.8
"6786","26073",6,67.7
"6787","26073",7,74.8
"6788","26073",8,70.9
"6789","26073",9,59.1
"6790","26073",10,45.8
"6791","26077",1,30.7
"6792","26077",2,28.2
"6793","26077",3,39.4
"6794","26077",4,44.4
"6795","26077",5,57
"6796","26077",6,69.4
"6797","26077",7,75.6
"6798","26077",8,71.5
"6799","26077",9,61.8
"6800","26077",10,48.4
"6801","26079",1,26.3
"6802","26079",2,22.8
"6803","26079",3,33.7
"6804","26079",4,38.9
"6805","26079",5,51.8
"6806","26079",6,64.8
"6807","26079",7,71.3
"6808","26079",8,67.8
"6809","26079",9,56.7
"6810","26079",10,42.8
"6811","26083",1,21
"6812","26083",2,19.1
"6813","26083",3,29.1
"6814","26083",4,35
"6815","26083",5,48.3
"6816","26083",6,61.2
"6817","26083",7,68.1
"6818","26083",8,65.3
"6819","26083",9,54.7
"6820","26083",10,39.6
"6821","26087",1,30.1
"6822","26087",2,27.5
"6823","26087",3,39
"6824","26087",4,43.4
"6825","26087",5,55.9
"6826","26087",6,68.6
"6827","26087",7,75.2
"6828","26087",8,71.1
"6829","26087",9,60.9
"6830","26087",10,48.6
"6831","26089",1,28.3
"6832","26089",2,24.6
"6833","26089",3,35.1
"6834","26089",4,39.2
"6835","26089",5,51.3
"6836","26089",6,64.2
"6837","26089",7,71.8
"6838","26089",8,69.4
"6839","26089",9,58.5
"6840","26089",10,43.9
"6841","26091",1,31.5
"6842","26091",2,28.8
"6843","26091",3,40
"6844","26091",4,45.2
"6845","26091",5,57.1
"6846","26091",6,69.5
"6847","26091",7,75.6
"6848","26091",8,71.3
"6849","26091",9,62.3
"6850","26091",10,50.2
"6851","26095",1,23
"6852","26095",2,18.6
"6853","26095",3,28.4
"6854","26095",4,34.5
"6855","26095",5,48.9
"6856","26095",6,61.6
"6857","26095",7,67.7
"6858","26095",8,64.8
"6859","26095",9,53.9
"6860","26095",10,39.8
"6861","26097",1,24.5
"6862","26097",2,20
"6863","26097",3,30.2
"6864","26097",4,36
"6865","26097",5,49
"6866","26097",6,61.4
"6867","26097",7,68.8
"6868","26097",8,65.7
"6869","26097",9,55.1
"6870","26097",10,41.1
"6871","26099",1,32.1
"6872","26099",2,29.4
"6873","26099",3,40.2
"6874","26099",4,44.7
"6875","26099",5,57
"6876","26099",6,69.9
"6877","26099",7,76.8
"6878","26099",8,72.6
"6879","26099",9,62.8
"6880","26099",10,50.7
"6881","26101",1,27.5
"6882","26101",2,24.1
"6883","26101",3,35.2
"6884","26101",4,39.6
"6885","26101",5,52.7
"6886","26101",6,65.4
"6887","26101",7,72
"6888","26101",8,68.7
"6889","26101",9,58.2
"6890","26101",10,44.8
"6891","26103",1,22.2
"6892","26103",2,19.75
"6893","26103",3,32.55
"6894","26103",4,38.2
"6895","26103",5,52.15
"6896","26103",6,65.05
"6897","26103",7,71
"6898","26103",8,67.1
"6899","26103",9,56.4
"6900","26103",10,40.6
"6901","26107",1,27.8
"6902","26107",2,24.5
"6903","26107",3,36.3
"6904","26107",4,41.6
"6905","26107",5,54.7
"6906","26107",6,65.9
"6907","26107",7,73.2
"6908","26107",8,69.4
"6909","26107",9,57.7
"6910","26107",10,44.6
"6911","26109",1,22.85
"6912","26109",2,19.15
"6913","26109",3,32.7
"6914","26109",4,38.4
"6915","26109",5,52.2
"6916","26109",6,64.45
"6917","26109",7,71.05
"6918","26109",8,67.45
"6919","26109",9,56.15
"6920","26109",10,40.7
"6921","26111",1,39.25
"6922","26111",2,36.65
"6923","26111",3,49.6
"6924","26111",4,54.55
"6925","26111",5,66.3
"6926","26111",6,75.15
"6927","26111",7,81.3
"6928","26111",8,78.6
"6929","26111",9,66.2
"6930","26111",10,56.05
"6931","26113",1,26.2
"6932","26113",2,23
"6933","26113",3,34
"6934","26113",4,39.5
"6935","26113",5,52.3
"6936","26113",6,64.8
"6937","26113",7,71.7
"6938","26113",8,68.1
"6939","26113",9,56.5
"6940","26113",10,43.3
"6941","26117",1,28.8
"6942","26117",2,25.4
"6943","26117",3,37.4
"6944","26117",4,42.9
"6945","26117",5,55.2
"6946","26117",6,67.6
"6947","26117",7,74.2
"6948","26117",8,70.3
"6949","26117",9,58.8
"6950","26117",10,45.5
"6951","26119",1,25.9
"6952","26119",2,22.1
"6953","26119",3,33
"6954","26119",4,38.3
"6955","26119",5,51
"6956","26119",6,64.2
"6957","26119",7,70.8
"6958","26119",8,66.7
"6959","26119",9,55.8
"6960","26119",10,42
"6961","26121",1,30.1
"6962","26121",2,27.3
"6963","26121",3,37.3
"6964","26121",4,43.3
"6965","26121",5,55.7
"6966","26121",6,67.7
"6967","26121",7,74.7
"6968","26121",8,70.5
"6969","26121",9,60.8
"6970","26121",10,47.9
"6971","26123",1,28.4
"6972","26123",2,25.4
"6973","26123",3,36.5
"6974","26123",4,42.2
"6975","26123",5,55.2
"6976","26123",6,66.2
"6977","26123",7,73.3
"6978","26123",8,69.4
"6979","26123",9,58.5
"6980","26123",10,45.6
"6981","26125",1,30.6
"6982","26125",2,27.9
"6983","26125",3,39.5
"6984","26125",4,44.2
"6985","26125",5,56.5
"6986","26125",6,69.2
"6987","26125",7,75.6
"6988","26125",8,71.4
"6989","26125",9,61.4
"6990","26125",10,49
"6991","26127",1,28.7
"6992","26127",2,26
"6993","26127",3,36.2
"6994","26127",4,42
"6995","26127",5,54.5
"6996","26127",6,65.8
"6997","26127",7,73.4
"6998","26127",8,69.2
"6999","26127",9,59.3
"7000","26127",10,46.5
"7001","26129",1,27
"7002","26129",2,23
"7003","26129",3,34.8
"7004","26129",4,40.2
"7005","26129",5,52.7
"7006","26129",6,65.5
"7007","26129",7,72.5
"7008","26129",8,68.5
"7009","26129",9,57.6
"7010","26129",10,44.2
"7011","26131",1,19.9
"7012","26131",2,16.8
"7013","26131",3,29.4
"7014","26131",4,35.7
"7015","26131",5,50.7
"7016","26131",6,63.3
"7017","26131",7,69.5
"7018","26131",8,65.4
"7019","26131",9,53.9
"7020","26131",10,37.6
"7021","26135",1,26
"7022","26135",2,22.1
"7023","26135",3,33.2
"7024","26135",4,38.8
"7025","26135",5,51.4
"7026","26135",6,64.6
"7027","26135",7,71.4
"7028","26135",8,67.2
"7029","26135",9,56.2
"7030","26135",10,42.8
"7031","26137",1,25.85
"7032","26137",2,23.75
"7033","26137",3,34.3
"7034","26137",4,38.5
"7035","26137",5,51.6
"7036","26137",6,62.9
"7037","26137",7,70.25
"7038","26137",8,66.4
"7039","26137",9,56.65
"7040","26137",10,44.4
"7041","26141",1,26.6
"7042","26141",2,22.4
"7043","26141",3,33
"7044","26141",4,38.3
"7045","26141",5,50.5
"7046","26141",6,63.8
"7047","26141",7,70.9
"7048","26141",8,67
"7049","26141",9,56.3
"7050","26141",10,42.3
"7051","26143",1,26.5
"7052","26143",2,22.8
"7053","26143",3,34.4
"7054","26143",4,39.9
"7055","26143",5,52.7
"7056","26143",6,65.3
"7057","26143",7,72
"7058","26143",8,68.1
"7059","26143",9,57.1
"7060","26143",10,43.4
"7061","26145",1,30.4
"7062","26145",2,26.8
"7063","26145",3,38.9
"7064","26145",4,44
"7065","26145",5,56.5
"7066","26145",6,68.7
"7067","26145",7,75.7
"7068","26145",8,71.7
"7069","26145",9,60.4
"7070","26145",10,47.3
"7071","26151",1,30.2
"7072","26151",2,27.1
"7073","26151",3,38
"7074","26151",4,42.4
"7075","26151",5,54.2
"7076","26151",6,67.5
"7077","26151",7,74.4
"7078","26151",8,70.8
"7079","26151",9,61.1
"7080","26151",10,48.8
"7081","26153",1,23.4
"7082","26153",2,19
"7083","26153",3,30.1
"7084","26153",4,35.8
"7085","26153",5,49.2
"7086","26153",6,61.2
"7087","26153",7,69.3
"7088","26153",8,65.4
"7089","26153",9,55
"7090","26153",10,40.6
"7091","26155",1,30
"7092","26155",2,26.7
"7093","26155",3,38.9
"7094","26155",4,43.4
"7095","26155",5,56.3
"7096","26155",6,67.8
"7097","26155",7,75.2
"7098","26155",8,71.1
"7099","26155",9,59.3
"7100","26155",10,46.9
"7101","26157",1,29.9
"7102","26157",2,27
"7103","26157",3,38.6
"7104","26157",4,43.1
"7105","26157",5,55.3
"7106","26157",6,68.2
"7107","26157",7,74.9
"7108","26157",8,71.1
"7109","26157",9,60.7
"7110","26157",10,48
"7111","26161",1,30.9
"7112","26161",2,27.9
"7113","26161",3,39.4
"7114","26161",4,44.4
"7115","26161",5,57
"7116","26161",6,69.3
"7117","26161",7,75
"7118","26161",8,71
"7119","26161",9,61.6
"7120","26161",10,49.2
"7121","26165",1,26.4
"7122","26165",2,23.2
"7123","26165",3,34.4
"7124","26165",4,39.4
"7125","26165",5,52.4
"7126","26165",6,65.1
"7127","26165",7,71.9
"7128","26165",8,68.4
"7129","26165",9,56.7
"7130","26165",10,44
"7131","27001",1,13.4
"7132","27001",2,13.9
"7133","27001",3,29.5
"7134","27001",4,38.2
"7135","27001",5,52.2
"7136","27001",6,65
"7137","27001",7,70.6
"7138","27001",8,66.8
"7139","27001",9,54.1
"7140","27001",10,37.8
"7141","27003",1,17.9
"7142","27003",2,18.6
"7143","27003",3,34.8
"7144","27003",4,42.7
"7145","27003",5,56.7
"7146","27003",6,70.2
"7147","27003",7,73.9
"7148","27003",8,70.5
"7149","27003",9,59.2
"7150","27003",10,41.9
"7151","27005",1,10.7
"7152","27005",2,10.9
"7153","27005",3,27.1
"7154","27005",4,37.3
"7155","27005",5,51.4
"7156","27005",6,67.3
"7157","27005",7,70.7
"7158","27005",8,67.3
"7159","27005",9,55.4
"7160","27005",10,35.5
"7161","27007",1,10.1
"7162","27007",2,10.2
"7163","27007",3,26.5
"7164","27007",4,36.4
"7165","27007",5,51.7
"7166","27007",6,64.7
"7167","27007",7,69.8
"7168","27007",8,66.2
"7169","27007",9,53.6
"7170","27007",10,36.3
"7171","27011",1,14.1
"7172","27011",2,17
"7173","27011",3,33.3
"7174","27011",4,42.1
"7175","27011",5,55.6
"7176","27011",6,72.1
"7177","27011",7,73.9
"7178","27011",8,71.1
"7179","27011",9,59.8
"7180","27011",10,41.3
"7181","27013",1,18.2
"7182","27013",2,17.8
"7183","27013",3,36
"7184","27013",4,43.5
"7185","27013",5,57.2
"7186","27013",6,72.1
"7187","27013",7,73.8
"7188","27013",8,70.8
"7189","27013",9,60.2
"7190","27013",10,42
"7191","27017",1,13.9
"7192","27017",2,13
"7193","27017",3,29.3
"7194","27017",4,37.4
"7195","27017",5,51.2
"7196","27017",6,63.7
"7197","27017",7,69.5
"7198","27017",8,66
"7199","27017",9,53.7
"7200","27017",10,36.6
"7201","27019",1,18.2
"7202","27019",2,18.2
"7203","27019",3,36.1
"7204","27019",4,43.7
"7205","27019",5,57.4
"7206","27019",6,71.1
"7207","27019",7,73.6
"7208","27019",8,70.9
"7209","27019",9,59.4
"7210","27019",10,42.1
"7211","27025",1,18.1
"7212","27025",2,18
"7213","27025",3,33.8
"7214","27025",4,41.5
"7215","27025",5,55.8
"7216","27025",6,69
"7217","27025",7,73.3
"7218","27025",8,69.7
"7219","27025",9,57.9
"7220","27025",10,40.9
"7221","27033",1,17.6
"7222","27033",2,19.1
"7223","27033",3,35.9
"7224","27033",4,43.3
"7225","27033",5,55.8
"7226","27033",6,72.5
"7227","27033",7,73.4
"7228","27033",8,71.2
"7229","27033",9,60.9
"7230","27033",10,43
"7231","27035",1,14.6
"7232","27035",2,15.8
"7233","27035",3,30.9
